osm_type,osm_id,category,name,name_ar,lat,lon,building_area_m2,addr_full,addr_city,operator,capacity,raw_tags,capacity_estimate,capacity_source,display_name,pm2_5,pm10,carbon_monoxide,ozone,nitrogen_dioxide,sulphur_dioxide,us_aqi,observation_time
node,6256796286,school,مدرسة بن حمادة المختار,مدرسة بن حمادة المختار,36.4908182,5.9863699,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة بن حمادة المختار"", ""name:ar"": ""مدرسة بن حمادة المختار"", ""name:en"": ""Benhammada Mokhtar elementary school"", ""name:fr"": ""École primaire Benhammada Mokhtar""}",300,default_estimate,مدرسة بن حمادة المختار,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6256796287,school,مدرسة بن خليفة عبد المجيد,مدرسة بن خليفة عبد المجيد,36.4564458,6.0320129,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة بن خليفة عبد المجيد"", ""name:ar"": ""مدرسة بن خليفة عبد المجيد"", ""name:fr"": ""École primaire Benkhelifa Abdelmadjid""}",300,default_estimate,مدرسة بن خليفة عبد المجيد,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6260440785,school,مدرسة مقراني احمد,مدرسة مقراني احمد,36.4593447,6.0267032,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة مقراني احمد"", ""name:ar"": ""مدرسة مقراني احمد"", ""name:fr"": ""École Mokrani Ahmed""}",300,default_estimate,مدرسة مقراني احمد,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6260809385,school,مدرسة الإخوة طوبال,مدرسة الإخوة طوبال,36.4719905,6.0184889,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة الإخوة طوبال"", ""name:ar"": ""مدرسة الإخوة طوبال"", ""name:fr"": ""École primaire Frères Toubal""}",300,default_estimate,مدرسة الإخوة طوبال,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6260832587,school,مدرسة شتال محمد الطاهر,مدرسة شتال محمد الطاهر,36.4867776,6.0344135,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة شتال محمد الطاهر"", ""name:ar"": ""مدرسة شتال محمد الطاهر"", ""name:fr"": ""École primaire Chatal Mohammed Tahar""}",300,default_estimate,مدرسة شتال محمد الطاهر,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6260832588,school,مدرسة بلواجد الطاهر,مدرسة بلواجد الطاهر,36.5291304,5.9357281,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة بلواجد الطاهر"", ""name:ar"": ""مدرسة بلواجد الطاهر"", ""name:fr"": ""École primaire Boulouadjed Taher""}",300,default_estimate,مدرسة بلواجد الطاهر,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6260837685,school,مدرسة شحدان عبد المجيد,مدرسة شحدان عبد المجيد,36.4744479,6.0038436,,,,,,"{""amenity"": ""school"", ""name"": ""مدرسة شحدان عبد المجيد"", ""name:ar"": ""مدرسة شحدان عبد المجيد"", ""name:fr"": ""École primaire Chahdane Abdelmadjid""}",300,default_estimate,مدرسة شحدان عبد المجيد,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6261924314,school,École Kihel Bouziane,,36.4905734,5.9538282,,,,Direction de l'éducation,,"{""amenity"": ""school"", ""isced:level"": ""1"", ""min_age"": ""5"", ""name"": ""École Kihel Bouziane"", ""operator"": ""Direction de l'éducation"", ""operator:type"": ""public"", ""wheelchair"": ""no""}",300,default_estimate,École Kihel Bouziane,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6261927180,school,Benhammada Mokhtar,,36.490827,5.9863602,,,,Direction de l'éducation,,"{""amenity"": ""school"", ""isced:level"": ""1"", ""min_age"": ""5"", ""name"": ""Benhammada Mokhtar"", ""operator"": ""Direction de l'éducation"", ""operator:type"": ""public"", ""wheelchair"": ""no""}",300,default_estimate,Benhammada Mokhtar,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6261931139,school,Boulmdaoued Larbi,,36.5059968,5.9560206,,,,Direction de l'éducation,,"{""amenity"": ""school"", ""isced:level"": ""1"", ""min_age"": ""5"", ""name"": ""Boulmdaoued Larbi"", ""operator"": ""Direction de l'éducation"", ""operator:type"": ""public"", ""wheelchair"": ""no""}",300,default_estimate,Boulmdaoued Larbi,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6261933048,school,École frères Nouioua,,36.5042326,5.9385,,,,Direction de l'éducation,,"{""amenity"": ""school"", ""isced:level"": ""1"", ""min_age"": ""5"", ""name"": ""École frères Nouioua"", ""operator"": ""Direction de l'éducation"", ""operator:type"": ""public"", ""wheelchair"": ""no""}",300,default_estimate,École frères Nouioua,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6261936002,school,École Khenniou Ahmed,,36.4859593,5.9261599,,,,Direction de l'éducation,,"{""amenity"": ""school"", ""isced:level"": ""1"", ""min_age"": ""5"", ""name"": ""École Khenniou Ahmed"", ""operator"": ""Direction de l'éducation"", ""operator:type"": ""public"", ""wheelchair"": ""no""}",300,default_estimate,École Khenniou Ahmed,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
node,6266241553,place_of_worship,Masjid Bir Stal,,36.6636764,6.825727,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Bir Stal"", ""religion"": ""muslim""}",200,default_estimate,Masjid Bir Stal,12.0,18.1,145.0,122.0,2.7,2.1,55,2026-08-16T15:00
node,6289192423,place_of_worship,Sidi Amar Boucena,,36.6002914,7.5829788,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sufi"", ""name"": ""Sidi Amar Boucena"", ""religion"": ""muslim""}",200,default_estimate,Sidi Amar Boucena,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
node,6289192424,place_of_worship,Sidi Boudiaf,,36.6292909,7.5594693,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sufi"", ""name"": ""Sidi Boudiaf"", ""religion"": ""muslim""}",200,default_estimate,Sidi Boudiaf,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
node,6322035087,health_facility,Cms constantine,,36.3636809,6.6291689,,,,,,"{""amenity"": ""clinic"", ""name:fr"": ""Cms constantine""}",20,default_estimate_non_shelter,Cms constantine,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,6322036285,health_facility,الدكتور بركات للتشريح وعلم الأمراض,الدكتور بركات للتشريح وعلم الأمراض,36.3550638,6.6375808,,,قسنطينة,بركات,,"{""addr:city"": ""قسنطينة"", ""addr:city:ar"": ""قسنطينة"", ""addr:housenumber"": ""ب"", ""addr:housenumber:ar"": ""ب"", ""addr:place"": ""الدقسي"", ""addr:place:ar"": ""الدقسي"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""anatomy;pathology"", ""name"": ""الدكتور بركات للتشريح وعلم الأمراض"", ""name:ar"": ""الدكتور بركات للتشريح وعلم الأمراض"", ""name:fr"": ""Dr barkat anatomie pathologique"", ""operator"": ""بركات"", ""operator:ar"": ""بركات""}",20,default_estimate_non_shelter,الدكتور بركات للتشريح وعلم الأمراض,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,6355906489,health_facility,Clinique Les Lilas,عيادة الليلا,36.733704,5.0532467,,,Béjaïa,,,"{""addr:city"": ""Béjaïa"", ""addr:city:ar"": ""بجاية"", ""addr:city:ber"": ""ⴲⴳⴰⵢⴻⵝ"", ""addr:city:fr"": ""Béjaïa"", ""addr:city:kab"": ""Bgayet"", ""addr:postcode"": ""06000"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""language:ar"": ""yes"", ""name"": ""Clinique Les Lilas"", ""name:ar"": ""عيادة الليلا"", ""name:fr"": ""Clinique Les Lilas""}",20,default_estimate_non_shelter,Clinique Les Lilas,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,6356625885,health_facility,طبيبة النساء العجري زوجة عبد الرحيم,طبيبة النساء العجري زوجة عبد الرحيم,36.0681814,4.7719765,,,,,,"{""amenity"": ""clinic"", ""name"": ""طبيبة النساء العجري زوجة عبد الرحيم"", ""name:ar"": ""طبيبة النساء العجري زوجة عبد الرحيم""}",20,default_estimate_non_shelter,طبيبة النساء العجري زوجة عبد الرحيم,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
node,6404974787,health_facility,مخبر ابن النفيس للتحاليل الطبية,مخبر ابن النفيس للتحاليل الطبية,36.0681852,4.7730495,,,,,,"{""addr:street"": ""حي 17 أكتوبر شارع X رقم 32 برج بوعريريج"", ""amenity"": ""clinic"", ""name"": ""مخبر ابن النفيس للتحاليل الطبية"", ""name:ar"": ""مخبر ابن النفيس للتحاليل الطبية"", ""name:en"": ""العربية"", ""phone"": ""0561691616""}",20,default_estimate_non_shelter,مخبر ابن النفيس للتحاليل الطبية,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
node,6419249385,health_facility,,,36.1191764,5.5362567,,,,,,"{""amenity"": ""clinic""}",20,default_estimate_non_shelter,منشأة صحية رقم 34,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,6426501899,place_of_worship,,,36.6403605,5.3671592,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 267,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6426699285,school,Aɣerbaz n teqcicin Meqqrani Lɛerbi,مدرسة البنات مقراني رشيد,36.6094874,4.6690337,,,,,,"{""amenity"": ""school"", ""name"": ""Aɣerbaz n teqcicin Meqqrani Lɛerbi"", ""name:ar"": ""مدرسة البنات مقراني رشيد"", ""name:fr"": ""école de filles mokrani el aarbi"", ""name:kab"": ""Aɣerbaz n teqcicin Meqqrani Lɛerbi""}",300,default_estimate,Aɣerbaz n teqcicin Meqqrani Lɛerbi,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
node,6444000985,health_facility,Service de Contrôle de la Tuberculose et des Maladies Respiratoires;مصلحة مكافحة السل والأمراض التنفسية,مصلحة مكافحة السل والأمراض التنفسية,36.190262,5.402921,,,Sétif,,,"{""addr:city"": ""Sétif"", ""addr:city:ar"": ""سطيف"", ""addr:country"": ""DZ"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""pulmonology"", ""name"": ""Service de Contrôle de la Tuberculose et des Maladies Respiratoires;مصلحة مكافحة السل والأمراض التنفسية"", ""name:ar"": ""مصلحة مكافحة السل والأمراض التنفسية"", ""name:fr"": ""Service de Contrôle de la Tuberculose et des Maladies Respiratoires"", ""short_name"": ""مكافحة السل والأمراض التنفسية"", ""short_name:fr"": ""SCTMR""}",20,default_estimate_non_shelter,Service de Contrôle de la Tuberculose et des Maladies Respiratoires;مصلحة مكافحة السل والأمراض التنفسية,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
node,6457978901,health_facility,Beausejour,,36.7576419,5.0855632,,,,,,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Beausejour""}",20,default_estimate_non_shelter,Beausejour,20.5,27.6,145.0,136.0,0.9,0.6,62,2026-08-16T15:00
node,6467722956,fire_station,Unité de Protection civile 1021,الحماية المدنية 1021,36.6301842,5.3336102,,,سوق الاثنين,Ministère de l'Intérieur et des Collectivités locales,,"{""addr:city"": ""سوق الاثنين"", ""addr:city:ar"": ""سوق الاثنين"", ""amenity"": ""fire_station"", ""brand"": ""Protection civile algérienne"", ""brand:ar"": ""الحماية المدنية الجزائرية"", ""brand:fr"": ""Protection civile algérienne"", ""brand:wikidata"": ""Q3407913"", ""brand:wikipedia"": ""fr:Protection civile en Algérie"", ""language:ar"": ""main"", ""name"": ""Unité de Protection civile 1021"", ""name:ar"": ""الحماية المدنية 1021"", ""name:ber"": ""ⴰⵃⵓⴷⴷⵓ ⴰⵖⴰⵔⵉⵎ"", ""name:fr"": ""Protection civile"", ""name:kab"": ""Aḥuddu aɣarim"", ""operator"": ""Ministère de l'Intérieur et des Collectivités locales"", ""operator:ar"": ""وزارة الداخلية والجماعات المحلية والتهيئة العمرانية"", ""operator:fr"": ""Ministère de l'Intérieur et des Collectivités locales"", ""operator:website"": ""https://www.interieur.gov.dz/index.php/fr/"", ""operator:wikidata"": ""Q3315224"", ""operator:wikipedia"": ""fr:Ministère de l'Intérieur et des Collectivités locales"", ""website"": ""https://www.protectioncivile.dz/arabe/"", ""wikidata"": ""Q3407913"", ""wikipedia"": ""fr:Protection civile en Algérie""}",30,default_estimate_non_shelter,Unité de Protection civile 1021,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6532824843,place_of_worship,مسجد أوقاس,مسجد أوقاس,36.6358778,5.2418451,,,أوقاس,,,"{""addr:city"": ""أوقاس"", ""addr:city:ar"": ""أوقاس"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""مسجد أوقاس"", ""name:ar"": ""مسجد أوقاس"", ""name:en"": ""Aokas Mosque"", ""name:fr"": ""Mosquee Aokas"", ""name:kab-Arab"": ""مسجد اوقاس"", ""religion"": ""muslim""}",200,default_estimate,مسجد أوقاس,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,6533473288,school,ثانوية شوشان عبد الباقي,ثانوية شوشان عبد الباقي,36.1316737,6.1483343,,,,,,"{""amenity"": ""school"", ""name"": ""ثانوية شوشان عبد الباقي"", ""name:ar"": ""ثانوية شوشان عبد الباقي"", ""name:fr"": ""Lycėe CHOUCHANE Abdelbaki""}",300,default_estimate,ثانوية شوشان عبد الباقي,12.1,16.3,112.0,96.0,0.6,0.5,55,2026-08-16T15:00
node,6536033685,school,ثانوية شماشمة علي,ثانوية شماشمة علي,36.2634199,6.4905465,,,,,,"{""amenity"": ""school"", ""name"": ""ثانوية شماشمة علي"", ""name:ar"": ""ثانوية شماشمة علي"", ""name:fr"": ""lycée chmachma ali""}",300,default_estimate,ثانوية شماشمة علي,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
node,6538049479,place_of_worship,مسجد تازروت,مسجد تازروت,36.5806529,5.2652052,,,تاسقريوت,,,"{""addr:city"": ""تاسقريوت"", ""addr:city:ar"": ""تاسقريوت"", ""addr:place"": ""تازروت"", ""addr:place:ar"": ""تازروت"", ""alt_name"": ""مسجد ثازروث"", ""alt_name:ar"": ""مسجد ثازروث"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""مسجد تازروت"", ""name:ar"": ""مسجد تازروت"", ""name:en"": ""Tazroutsr Mosque"", ""name:fr"": ""Mosquée Tazrouts"", ""religion"": ""muslim""}",200,default_estimate,مسجد تازروت,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538799582,place_of_worship,,,36.4828817,5.2813195,,,خراطة,,,"{""addr:city"": ""خراطة"", ""addr:city:ar"": ""خراطة"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 268,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538799756,place_of_worship,Sidi Abderahmane,,36.4916099,5.2775886,,,,,,"{""amenity"": ""place_of_worship"", ""check_date"": ""2024-06-22"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""Sidi Abderahmane"", ""religion"": ""muslim""}",200,default_estimate,Sidi Abderahmane,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538810921,place_of_worship,Mosquee Billel Bin Rabah مسجد بلال بن رباح,مسجد بلال بن رباح,36.3935897,5.4042703,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Mosquee Billel Bin Rabah مسجد بلال بن رباح"", ""name:ar"": ""مسجد بلال بن رباح"", ""name:fr"": ""Mosquee Billel Bin Rabah"", ""religion"": ""muslim""}",200,default_estimate,Mosquee Billel Bin Rabah مسجد بلال بن رباح,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538810959,place_of_worship,,,36.4120632,5.3959585,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 269,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538815398,place_of_worship,,,36.431783,5.3558926,,,,,,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 270,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6538834323,place_of_worship,,,36.4777916,5.2655759,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""religion"": ""muslim""}",200,default_estimate,مسجد رقم 271,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6539710601,place_of_worship,مسجد الامير عبد القادر,,36.2832132,5.4103495,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""مسجد الامير عبد القادر"", ""name:en"": ""Mosquee amir abdelkader"", ""name:fr"": ""Mosquée Émir Abdelkader"", ""religion"": ""muslim""}",200,default_estimate,مسجد الامير عبد القادر,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6539816998,place_of_worship,Mosquée Imam Muhammad al-Ghazali,مسجد الامام محمد الغزالي,36.2901393,5.4117241,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Mosquée Imam Muhammad al-Ghazali"", ""name:ar"": ""مسجد الامام محمد الغزالي"", ""religion"": ""muslim""}",200,default_estimate,Mosquée Imam Muhammad al-Ghazali,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6539852012,place_of_worship,مسجد الايمان,مسجد,36.2769265,5.4056375,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""مسجد الايمان"", ""name:ar"": ""مسجد"", ""name:en"": ""Mosquée El Imene"", ""religion"": ""muslim""}",200,default_estimate,مسجد الايمان,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
node,6543965922,place_of_worship,مسجد تابلوة,مسجد تابلوة,36.6325529,5.2295331,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""مسجد تابلوة"", ""name:ar"": ""مسجد تابلوة"", ""name:en"": ""Mosque Tabelout"", ""name:fr"": ""Mosquée Tabelout"", ""religion"": ""muslim""}",200,default_estimate,مسجد تابلوة,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
node,6543989321,place_of_worship,Mosque Hamza ibn abd al muttalib مسجد حمزة بن عبد المطلب,مسجد حمزة بن عبد المطلب,36.6101929,5.2155729,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""Mosque Hamza ibn abd al muttalib مسجد حمزة بن عبد المطلب"", ""name:ar"": ""مسجد حمزة بن عبد المطلب"", ""name:en"": ""Mosque Hamza ibn abd al muttalib"", ""name:etymology"": ""حمزة بن عبد المطلب"", ""name:etymology:wikidata"": ""Q770033"", ""name:etymology:wikipedia"": ""ar:حمزة بن عبد المطلب"", ""name:fr"": ""Mosquée Hamza ibn Abd al-Muttalib"", ""religion"": ""muslim""}",200,default_estimate,Mosque Hamza ibn abd al muttalib مسجد حمزة بن عبد المطلب,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
